scan_rank,name,dir,eligible_pre2026_selection,test_pass,fold_2026_ok,test_pass_with_lineage,observed_ticker_gates_passed,all_ticker_wilson_lower_passed,strict_pre2026_lineage_candidate,strict_pre2026_lineage_robust_passed,test_wr_min,test_pf_min,test_min_month_min,test_pnl_sum,wilson_min,wilson_min_ticker,select_score,fold_2026_checked,fold_2026_issues,spxw_trades,spxw_wins,spxw_win_rate,spxw_profit_factor,spxw_min_month_trades,spxw_wilson_lower,spxw_wilson_upper,spxw_wilson_lower_passed,spy_trades,spy_wins,spy_win_rate,spy_profit_factor,spy_min_month_trades,spy_wilson_lower,spy_wilson_upper,spy_wilson_lower_passed,qqq_trades,qqq_wins,qqq_win_rate,qqq_profit_factor,qqq_min_month_trades,qqq_wilson_lower,qqq_wilson_upper,qqq_wilson_lower_passed
337,event_option_gate_spxw_front_weekly_delta35_quantile_min18_2026janmay,research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_quantile_min18_2026janmay,False,False,False,False,False,False,False,False,-1.0,-1.0,0,10.494887072998049,0.4571090602704508,SPXW,-1000000000.0,4,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512,157,84,0.535031847133758,1.7049549421932482,16,0.4571090602704508,0.6112812669539669,True,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
338,event_option_gate_spxw_front_weekly_delta35_return_physics_202501train_2026janmay,research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_physics_202501train_2026janmay,False,False,False,False,False,False,False,False,-1.0,-1.0,0,6.893710683333554,0.37849780508163566,SPXW,-1000000000.0,4,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512,161,73,0.453416149068323,1.4030823142226911,24,0.37849780508163566,0.5305056694853043,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
339,event_option_gate_spxw_front_weekly_delta35_return_ptdj_2026janmay,research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_ptdj_2026janmay,False,False,False,False,False,False,False,False,-1.0,-1.0,0,8.54606780236237,0.40845892774945247,SPXW,-1000000000.0,4,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512,188,90,0.4787234042553192,1.4359095092821141,15,0.40845892774945247,0.5498399715125823,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
340,event_option_gate_spxw_front_weekly_delta35_return_ptdj_z48_loosephys_2026janmay,research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_ptdj_z48_loosephys_2026janmay,False,False,False,False,False,False,False,False,-1.0,-1.0,0,7.758165608543011,0.44071658306887596,SPXW,-1000000000.0,4,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512,123,65,0.5284552845528455,1.5976410118988795,0,0.44071658306887596,0.6144704201797648,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
341,event_option_gate_spxw_front_weekly_delta35_return_ptdj_z48_loosephys_call90_2026janmay,research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_ptdj_z48_loosephys_call90_2026janmay,False,False,False,False,False,False,False,False,-1.0,-1.0,0,9.111993958972738,0.399513807413612,SPXW,-1000000000.0,4,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512,153,73,0.477124183006536,1.576399646909537,15,0.399513807413612,0.5558551361512232,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
342,event_option_gate_spxw_front_weekly_delta35_return_val2_min18_2026janmay,research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_val2_min18_2026janmay,False,False,False,False,False,False,False,False,-1.0,-1.0,0,12.884503669568767,0.46042360769416113,SPXW,-1000000000.0,4,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512,174,93,0.5344827586206896,1.736701135427293,13,0.46042360769416113,0.6070522220677775,True,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
343,event_option_gate_spxw_front_weekly_delta35_return_vol25_2026janmay,research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_vol25_2026janmay,False,False,False,False,False,False,False,False,-1.0,-1.0,0,14.272003139779759,0.4847406089702114,SPXW,-1000000000.0,4,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512,185,103,0.5567567567567567,1.8121880098693228,24,0.4847406089702114,0.6264637850815186,True,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
344,event_option_gate_spxw_front_weekly_delta35_return_vol25_physics_2026janmay,research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_vol25_physics_2026janmay,False,False,False,False,False,False,False,False,-1.0,-1.0,0,11.675372248991003,0.4659121545624083,SPXW,-1000000000.0,4,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512,190,102,0.5368421052631579,1.6812987375759074,31,0.4659121545624083,0.6063118169510859,True,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
345,event_option_gate_spxw_front_weekly_delta35_wincls_min18_2026janmay,research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_wincls_min18_2026janmay,False,False,False,False,False,False,False,False,-1.0,-1.0,0,5.096581046726529,0.4433455287185074,SPXW,-1000000000.0,4,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512,108,58,0.5370370370370371,1.4938652769781888,23,0.4433455287185074,0.6281842964854515,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
346,event_option_gate_spy_mixed_delta35_quantile_min18_2026janmay,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_quantile_min18_2026janmay,False,False,False,False,False,False,False,False,-1.0,-1.0,0,6.610375993772694,0.37799409377264337,SPY,-1000000000.0,4,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,142,65,0.45774647887323944,1.3368771669778934,16,0.37799409377264337,0.5397247764509912,False,0,0,nan,nan,0,nan,nan,False
347,event_option_gate_spy_mixed_delta35_win_physics_202501train_2026janmay,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_physics_202501train_2026janmay,False,False,False,False,False,False,False,False,-1.0,-1.0,0,3.7140060860757433,0.3551313763172528,SPY,-1000000000.0,4,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,143,62,0.43356643356643354,1.196970790472404,17,0.3551313763172528,0.5154773730605329,False,0,0,nan,nan,0,nan,nan,False
348,event_option_gate_spy_mixed_delta35_win_ptdj_2026janmay,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2026janmay,False,False,False,False,False,False,False,False,-1.0,-1.0,0,7.8994889538995094,0.3763184910009353,SPY,-1000000000.0,4,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,145,66,0.45517241379310347,1.405285807125485,22,0.3763184910009353,0.5363402527187108,False,0,0,nan,nan,0,nan,nan,False
349,event_option_gate_spy_mixed_delta35_win_ptdj_z48_loosephys_2026janmay,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_z48_loosephys_2026janmay,False,False,False,False,False,False,False,False,-1.0,-1.0,0,8.240749118400595,0.40801711922387535,SPY,-1000000000.0,4,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,150,73,0.4866666666666667,1.4293117078542745,26,0.40801711922387535,0.5659820872926068,False,0,0,nan,nan,0,nan,nan,False
350,event_option_gate_spy_mixed_delta35_wincls_min18_2026janmay,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_wincls_min18_2026janmay,False,False,False,False,False,False,False,False,-1.0,-1.0,0,5.714826199586766,0.3883511832212952,SPY,-1000000000.0,4,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,106,51,0.4811320754716981,1.4238842812529513,13,0.3883511832212952,0.5752326944607227,False,0,0,nan,nan,0,nan,nan,False
351,event_option_gate_spy_mixed_delta35_wincls_physics_2026janmay,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_wincls_physics_2026janmay,False,False,False,False,False,False,False,False,-1.0,-1.0,0,5.502731625692672,0.3634700964603699,SPY,-1000000000.0,4,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,130,58,0.4461538461538462,1.3249594075325077,23,0.3634700964603699,0.5319285332067227,False,0,0,nan,nan,0,nan,nan,False
352,event_option_gate_spy_mixed_delta35_wincls_strictval_2026janmay,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_wincls_strictval_2026janmay,False,False,False,False,False,False,False,False,-1.0,-1.0,0,2.302190898032131,0.3333168707656074,SPY,-1000000000.0,4,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,47,22,0.46808510638297873,1.4033750628370878,0,0.3333168707656074,0.607676167798052,False,0,0,nan,nan,0,nan,nan,False
353,event_option_gate_spy_mixed_delta35_wincls_val2_min18_2026janmay,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_wincls_val2_min18_2026janmay,False,False,False,False,False,False,False,False,-1.0,-1.0,0,4.178842185257888,0.34218996102220445,SPY,-1000000000.0,4,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,135,57,0.4222222222222222,1.2200976294336658,28,0.34218996102220445,0.5065583870694105,False,0,0,nan,nan,0,nan,nan,False
354,event_option_gate_spy_mixed_delta35_wincls_vol25_2026janmay,research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_wincls_vol25_2026janmay,False,False,False,False,False,False,False,False,-1.0,-1.0,0,2.7221194717398474,0.3420300175034561,SPY,-1000000000.0,4,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,164,68,0.4146341463414634,1.113038134477542,28,0.3420300175034561,0.4911458843462022,False,0,0,nan,nan,0,nan,nan,False
355,event_option_gate_tdvp_oof_all13_2026_janjun_d80_return_minmonth18_rerun_v2,research_papers\JEPA\results\event_option_gate_tdvp_oof_all13_2026_janjun_d80_return_minmonth18_rerun_v2,False,False,False,False,False,False,False,False,0.37799043062200954,0.8731016797509908,0,-3.254675737480903,0.3150136311130989,SPY,-1000000000.0,12,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512|row7:val_months:after_202512|row8:val_months:after_202512|row9:val_months:after_202512|row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,145,73,0.503448275862069,1.1452737545100466,0,0.4230351408955185,0.5836834172798934,False,209,79,0.37799043062200954,0.8731016797509908,12,0.3150136311130989,0.4453713978066456,False,189,79,0.41798941798941797,0.904485395287411,29,0.349990025436005,0.48925616057825816,False
356,event_option_gate_tdvp_oof_all13_2026_janjun_d80_return_minmonth18_v1,research_papers\JEPA\results\event_option_gate_tdvp_oof_all13_2026_janjun_d80_return_minmonth18_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,-0.979133703295366,0.3150136311130989,SPY,-1000000000.0,8,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512|row7:val_months:after_202512|row8:val_months:after_202512|row9:val_months:after_202512,145,73,0.503448275862069,1.1452737545100466,0,0.4230351408955185,0.5836834172798934,False,209,79,0.37799043062200954,0.8731016797509908,12,0.3150136311130989,0.4453713978066456,False,0,0,nan,nan,0,nan,nan,False
357,event_option_gate_wide_2024train_spxw_spy_qqq_2026janmay,research_papers\JEPA\results\event_option_gate_wide_2024train_spxw_spy_qqq_2026janmay,False,False,False,False,False,False,False,False,0.3431372549019608,0.5873762550407149,0,-9.901876634963488,0.2582050661604638,SPY,-1000000000.0,12,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512|row6:val_months:after_202512|row7:val_months:after_202512|row8:val_months:after_202512|row11:val_months:after_202512|row12:val_months:after_202512|row13:val_months:after_202512,140,50,0.35714285714285715,0.8861788878227734,22,0.2825610827114282,0.4393549745369755,False,102,35,0.3431372549019608,0.5873762550407149,0,0.2582050661604638,0.43945594157175993,False,211,85,0.4028436018957346,0.9947722958657138,31,0.3389732801766573,0.4701883210102977,False
358,event_option_gate_wide_2024train_spxw_spy_qqq_2026janmay_valstrict,research_papers\JEPA\results\event_option_gate_wide_2024train_spxw_spy_qqq_2026janmay_valstrict,False,False,False,False,False,False,False,False,-1.0,-1.0,0,-4.46810669233964,0.1761682765302237,QQQ,-1000000000.0,12,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512|row6:val_months:after_202512|row7:val_months:after_202512|row8:val_months:after_202512|row11:val_months:after_202512|row12:val_months:after_202512|row13:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,28,13,0.4642857142857143,0.6179261990500949,0,0.2953156998279538,0.6418731076553209,False,54,15,0.2777777777777778,0.6244909417838429,0,0.1761682765302237,0.40890442928795256,False
359,event_option_gate_wide_delta25_quantile_2026janmay,research_papers\JEPA\results\event_option_gate_wide_delta25_quantile_2026janmay,False,False,False,False,False,False,False,False,0.2815533980582524,0.6264964113944445,6,-2.139635671110499,0.2037649879029937,QQQ,-1000000000.0,12,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512|row6:val_months:after_202512|row7:val_months:after_202512|row8:val_months:after_202512|row11:val_months:after_202512|row12:val_months:after_202512|row13:val_months:after_202512,146,61,0.4178082191780822,1.185951410144319,11,0.3409187965919966,0.4989119138876759,False,74,33,0.44594594594594594,1.0655066176696937,6,0.3381582232846784,0.5590687798933092,False,103,29,0.2815533980582524,0.6264964113944445,7,0.2037649879029937,0.3750501977308818,False
360,event_option_gate_wide_delta35_2026janmay,research_papers\JEPA\results\event_option_gate_wide_delta35_2026janmay,False,False,False,False,False,False,False,False,0.35555555555555557,0.8381789200415071,17,2.1803756296847934,0.2798294544129023,SPY,-1000000000.0,12,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512|row6:val_months:after_202512|row7:val_months:after_202512|row8:val_months:after_202512|row11:val_months:after_202512|row12:val_months:after_202512|row13:val_months:after_202512,146,56,0.3835616438356164,1.0656306454001714,26,0.3086331141071057,0.46446039240576364,False,135,48,0.35555555555555557,0.8381789200415071,17,0.2798294544129023,0.4392746206143827,False,116,54,0.46551724137931033,1.2636157426637806,25,0.3773100077976551,0.5559351305816302,False
361,event_option_gate_wide_delta35_quantile_2026janmay,research_papers\JEPA\results\event_option_gate_wide_delta35_quantile_2026janmay,False,False,False,False,False,False,False,False,0.38461538461538464,0.9158573482828459,11,8.383635605166987,0.27595007375002106,QQQ,-1000000000.0,12,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512|row6:val_months:after_202512|row7:val_months:after_202512|row8:val_months:after_202512|row11:val_months:after_202512|row12:val_months:after_202512|row13:val_months:after_202512,166,66,0.39759036144578314,1.091461502970704,35,0.3262681304233992,0.47354517643299876,False,51,31,0.6078431372549019,2.5310134554743655,12,0.4708515898394834,0.7297265901824019,True,65,25,0.38461538461538464,0.9158573482828459,11,0.27595007375002106,0.5061579719398692,False
362,event_option_gate_wide_delta35_quantile_front_weekly_2026janmay,research_papers\JEPA\results\event_option_gate_wide_delta35_quantile_front_weekly_2026janmay,False,False,False,False,False,False,False,False,0.34,0.6066660641719936,0,4.632493900349334,0.25461520797348164,QQQ,-1000000000.0,12,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512|row6:val_months:after_202512|row7:val_months:after_202512|row8:val_months:after_202512|row11:val_months:after_202512|row12:val_months:after_202512|row13:val_months:after_202512,71,45,0.6338028169014085,2.8547799209351252,12,0.5175721979631125,0.7362977866602549,True,97,48,0.4948453608247423,1.0510560172201395,18,0.3974582344396337,0.5926252092977472,False,100,34,0.34,0.6066660641719936,0,0.25461520797348164,0.43722271145275377,False
363,event_option_gate_wide_delta35_quantile_zero_dte_2026janmay,research_papers\JEPA\results\event_option_gate_wide_delta35_quantile_zero_dte_2026janmay,False,False,False,False,False,False,False,False,0.34615384615384615,0.8413461577361193,5,-0.5191866323178489,0.2315100766646591,QQQ,-1000000000.0,12,row1:val_months:after_202512|row2:val_months:after_202512|row3:val_months:after_202512|row6:val_months:after_202512|row7:val_months:after_202512|row8:val_months:after_202512|row11:val_months:after_202512|row12:val_months:after_202512|row13:val_months:after_202512,84,33,0.39285714285714285,1.0784313725490193,16,0.2953034362753466,0.49978193409922334,False,73,27,0.3698630136986301,0.9925801004481964,5,0.26823149760636467,0.48450614829992145,False,52,18,0.34615384615384615,0.8413461577361193,6,0.2315100766646591,0.48196445752729855,False
364,event_option_h2_spxw_cap4_qqq_mtdrescue1_spy_candidate_2026janjun_rebuild_risk5000,research_papers\JEPA\results\event_option_h2_spxw_cap4_qqq_mtdrescue1_spy_candidate_2026janjun_rebuild_risk5000,False,False,False,False,False,False,False,False,0.4444444444444444,1.1804674476494752,24,21.32644364921751,0.3633138095245094,SPY,-1000000000.0,24,row1:select_months:after_202512|row2:select_months:after_202512|row3:select_months:after_202512|row13:select_months:after_202512|row14:select_months:after_202512|row15:select_months:after_202512|row25:val_months:after_202512|row26:val_months:after_202512|row27:val_months:after_202512|row37:select_months:after_202512|row38:select_months:after_202512|row39:select_months:after_202512|row43:select_months:after_202512|row44:select_months:after_202512|row45:train_months:after_202512|row45:select_months:after_202512,128,66,0.515625,1.6693423941115757,24,0.4298624503761484,0.6004770197403044,False,135,60,0.4444444444444444,1.1804674476494752,26,0.3633138095245094,0.5286492962552155,False,149,75,0.5033557046979866,1.4659106010232559,27,0.4240051757150328,0.5825375516818129,False
365,event_option_h2_spxw_cap4_qqq_mtdrescue1_spy_candidate_2026janmay_risk5000,research_papers\JEPA\results\event_option_h2_spxw_cap4_qqq_mtdrescue1_spy_candidate_2026janmay_risk5000,False,True,False,False,True,False,False,False,0.45517241379310347,1.405285807125485,22,25.790062201933154,0.3763184910009353,SPY,-1000000000.0,24,row1:select_months:after_202512|row2:select_months:after_202512|row3:select_months:after_202512|row12:select_months:after_202512|row13:select_months:after_202512|row14:select_months:after_202512|row24:val_months:after_202512|row25:val_months:after_202512|row26:val_months:after_202512|row35:select_months:after_202512|row36:select_months:after_202512|row37:select_months:after_202512|row41:select_months:after_202512|row42:select_months:after_202512|row43:train_months:after_202512|row43:select_months:after_202512,128,66,0.515625,1.6693423941115757,24,0.4298624503761484,0.6004770197403044,False,145,66,0.45517241379310347,1.405285807125485,22,0.3763184910009353,0.5363402527187108,False,149,75,0.5033557046979866,1.4659106010232559,27,0.4240051757150328,0.5825375516818129,False
